case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256,deployment_time,prediction_cutoff_time,code_size,proxy_status,source_verified_at_cutoff,identity_group,clone_family,proxy_family,protocol_family,mechanism_family,follow_up_horizon,positive_record_sha256,case_artifact_sha256,strict_snapshot_sha256,deployment_time_resolution,prediction_cutoff_time_resolution,code_size_resolution,proxy_resolution,source_verified_at_cutoff_resolution,identity_group_resolution,clone_family_resolution,protocol_family_resolution,mechanism_family_resolution,follow_up_horizon_resolution
xst,defihacklabs,ethereum,15310016,0xb276647e70cb3b81a1ca302cf8de280ff0ce5799,,ca2-3ce3786a7c84825faed0,2022-08-10,XSTABLE Protocol,Incorrect Logic Check,src/test/2022-08/XST_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,ac980aa50936e743b521836e95229deb5e03a037f3e51a56bce508ae29842a7c,"[""https://mobile.twitter.com/BlockSecTeam/status/1557195012042936320""]",[],,exact_contract_basename,True,True,,,2022-08-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-3ce3786a7c84825faed0.json,22179f1cf39330cdeae2493db718fa6b326f441f4ecb95cbdb5becccd4f47835,cases/ca2-3ce3786a7c84825faed0.json,6629156addd032db3fdde7916eba6046a8f499df31895567ce0094b13945281a,,,,,,,,,,,,ca2-3ce3786a7c84825faed0,cases/ca2-3ce3786a7c84825faed0.json,6629156addd032db3fdde7916eba6046a8f499df31895567ce0094b13945281a,2021-02-06T03:16:27Z,2021-02-07T03:17:05Z,17866,,,1:0xb276647e70cb3b81a1ca302cf8de280ff0ce5799,b2cc8410c03ca5c522526b9fbf9c33b0d22e545a53e75fe36245b80c8a247919,,,,,948b18731e673cb5b4960bed948d0554eb59a05b410c6d61604693d05fc4ac8b,78470760970b622733f2d2a00415c2eca7aff3d85e9e3fc63fd9351acbd76df2,d66585de872a68ee7c61fcbcd318d561cbf053909e632e3a190caedae4467b64,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
bbox,defihacklabs,bsc,23106506,0x5dfc7f3ebbb9cbfe89bc3fb70f750ee229a59f8c,,ca2-7063be755a02e6e0df10,2022-12-05,BBOX,FlashLoan price manipulation,src/test/2022-12/BBOX_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,d515ed7adc9406e1fd4d2bb26fb010dcff10f5685bb1cbea64f5dc803bec1159,"[""https://twitter.com/AnciliaInc/status/1599599614490877952""]",[],12k,exact_contract_basename,True,True,,,2022-12-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-7063be755a02e6e0df10.json,daf8063912cd5bcccc51297b90799e416ebc30ed71f8d22021ecf1e1df90d69e,cases/ca2-7063be755a02e6e0df10.json,443d9acefe83559c3a5872da1f269e1291e606c71865f3021b5885289bf82cb4,,,,,,,,,,,,ca2-7063be755a02e6e0df10,cases/ca2-7063be755a02e6e0df10.json,443d9acefe83559c3a5872da1f269e1291e606c71865f3021b5885289bf82cb4,2022-03-28T13:23:48Z,2022-03-29T13:23:48Z,19669,,,56:0x5dfc7f3ebbb9cbfe89bc3fb70f750ee229a59f8c,6823b9b3f9a6369b176daea522d45906998fb7554047fb4f51f90e989929388b,,,,,9ff83584ac4d4ce4e3816c8264d58b366a6d04a9a5ef617e1aee1a0aef9b4489,34ad71563c421e6a64ed364cc25cf5142d7b2ed527034defec1ed5e5e4041c72,421e9602dd7c27ef82452dbe4af9d48e6a053684c3cc85c71e9319fe5b857edd,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
nmbplatform,defihacklabs,bsc,23639507,0x3aa2b9de4ce397d93e11699c3f07b769b210bbd5,,ca2-3a72b153af20c2c77bb7,2022-12-14,Nmbplatform,FlashLoan price manipulation,src/test/2022-12/Nmbplatform_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,37a693062e1c454bcdd647800fb3848ffca994e2e26dfb9c04d914e0e7986a0d,"[""https://twitter.com/BlockSecTeam/status/1602877048124735489""]",[],76k,exact_contract_basename,True,True,,,2022-12-14,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-3a72b153af20c2c77bb7.json,177d753d910af964cc8fd2e7af04825a06d5333871401feb77c7bc3a7955bfd3,cases/ca2-3a72b153af20c2c77bb7.json,72c9d98940c36805269e75015579cf234c01d5c78833d4812ee914ce51115ae5,,,,,,,,,,,,ca2-3a72b153af20c2c77bb7,cases/ca2-3a72b153af20c2c77bb7.json,72c9d98940c36805269e75015579cf234c01d5c78833d4812ee914ce51115ae5,2022-11-14T09:39:01Z,2022-11-15T09:39:03Z,8043,,,56:0x3aa2b9de4ce397d93e11699c3f07b769b210bbd5,483f7374976b6acd3e970e793701b3082e9545186aea741de10b771170c11f01,,,,,a7b855bb77ffea827ec5a2cff5ee1e2dbe6ef9df1713a1918babd6c0d124e1e7,f821c01f47caf24de6c02c2d61416d742f4349dbf729fe612ee982e510a50a3d,24d7f51d8c2fb7233b8e8768d967dbd083657667dda4347925e8f783a36ccdbc,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
rfb,defihacklabs,bsc,23649423,0x26f1457f067bf26881f311833391b52ca871a4b5,,ca2-cb9d62babfef067f9bc8,2022-12-05,RFB,Predicting Random Numbers,src/test/2022-12/RFB_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2022/README.md,frozen_public_source_hashed,e7668ddd37e305db9052d4f208bb3b87d1e75956950739d5e9f1fd66f4c26267,4c22db30e2907b87781834b816f73a5451ddbd78318b377367142737299a5f35,"[""https://twitter.com/BlockSecTeam/status/1599991294947778560""]",[],12BNB,exact_contract_basename,True,True,,,2022-12-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-cb9d62babfef067f9bc8.json,826e366522b5be4fda483df2bd1c1578e7135157c5e7bd8e8e8d197c45701e43,cases/ca2-cb9d62babfef067f9bc8.json,4b970026bf9e1a49fc474898bdf494c457e9f8946ffd5edd423589612f857e49,,,,,,,,,,,,ca2-cb9d62babfef067f9bc8,cases/ca2-cb9d62babfef067f9bc8.json,4b970026bf9e1a49fc474898bdf494c457e9f8946ffd5edd423589612f857e49,2022-12-03T15:45:54Z,2022-12-04T15:45:55Z,12423,,,56:0x26f1457f067bf26881f311833391b52ca871a4b5,d937ffcb777dd0b2c68f1aee71e643c614e61cd4056803465bc2d3c832f69e67,,,,,09e4bddf6c0898637fe9d5ae32b25b668a7b0cef3bffc4fcb68d2da7e2071783,ecd561d3eb549c36dec285b25c3aca70dcc05439e331804d056146a175265706,3a067b23f8af21a3b8f819f00e321596bb181de2842e853c013e153d1f0158b7,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
shoco,defihacklabs,ethereum,16440978,0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,shanghai,ca2-0973b5638247f1875b62,2023-01-19,SHOCO,Reflection token,src/test/2023-01/SHOCO_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,78592a7b3034c3c46902ecbef7e8880793d53f634d01dfcc4cb88973dcb92bae,"[""https://github.com/Autosaida/DeFiHackAnalysis/blob/master/analysis/230119_SHOCO.md""]",[],~4ETH,exact_contract_basename,True,True,,,2023-01-19,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-0973b5638247f1875b62.json,fa8abf12b34c5e993697099511a753c4ff2c52efa29fbd8bdef75ef943ab2b7a,cases/ca2-0973b5638247f1875b62.json,07a0d365a171d940c56ba05a7e44131eef4fd6fc9ba81c473e29c2c014756ad0,,,,,,,,,,,,ca2-0973b5638247f1875b62,cases/ca2-0973b5638247f1875b62.json,07a0d365a171d940c56ba05a7e44131eef4fd6fc9ba81c473e29c2c014756ad0,2021-06-05T00:36:49Z,2021-06-06T00:36:56Z,13201,,,1:0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,2510e38310e5ad7940a677900e1081d5ba3bf4e99de7ddf4231c40f9310a95cb,,,,,c7d31ccd9518df20b80bc0b9a917b1549b916e5587bfdcde88f285f2a69ec2e7,bbb8656fbbfe447fc14b5526134d8ec7702e35b5aa1f8fa2e3103d056e725a77,6b629cee817d337769756a19aa5c94cd378541cb21abafb7d6ca068d3c9faf94,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
qtn,defihacklabs,ethereum,16430212,0xc9fa8f4cfd11559b50c5c7f6672b9eea2757e1bd,shanghai,ca2-c5f9905c03ee273e260f,2023-01-18,QTNToken,business logic flaw,src/test/2023-01/QTN_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,97f79379800de58b011883fb2a3b22ada9dfc6c648e72c2674a80e4344a5ddd0,"[""https://twitter.com/BlockSecTeam/status/1615625901739511809""]",[],~2ETH,exact_contract_basename,True,True,,,2023-01-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-c5f9905c03ee273e260f.json,5ad7b2c56eb31ecf4d420491a3ba43920592793272141bd8a72fa050da9700c7,cases/ca2-c5f9905c03ee273e260f.json,3ba5302da3c76084017e700ec14d04825d65441546c767041d7022e9d7f9a444,,,,,,,,,,,,ca2-c5f9905c03ee273e260f,cases/ca2-c5f9905c03ee273e260f.json,3ba5302da3c76084017e700ec14d04825d65441546c767041d7022e9d7f9a444,2021-07-26T02:29:58Z,2021-07-27T02:30:03Z,8918,,,1:0xc9fa8f4cfd11559b50c5c7f6672b9eea2757e1bd,e6ef3a9a29c6897f651f81c3e7b8cdc648fe8b77399173d975d47830c28033ff,,,,,09b2f4a786dd14e5afd166647cf44ba7778d72917a8ff2816838578444145b75,1d341a50d23bee2f296313b7b6b5ad274609a58ec7dd9386bc33152780b84499,be0e0d4523a3974cea7acd9a08f5e3c864b513b94ae6d65600e5ca1d1858d9eb,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
tinu,defihacklabs,ethereum,16489408,0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,shanghai,ca2-acd1e6758fc18c6f0e76,2023-01-26,TINU,Reflection token,src/test/2023-01/TINU_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,209b2350caa38b1ece628269e73da01c91e2584a7ea39cb8661f67cf821f0ca4,"[""https://twitter.com/libevm/status/1618718156343873536""]",[],22 ETH,exact_contract_basename,True,True,,,2023-01-26,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-acd1e6758fc18c6f0e76.json,9f92d6371446153495087f0429352a994c7f5330ce0ea08b45265af5c9a6a650,cases/ca2-acd1e6758fc18c6f0e76.json,c6215bd8e3f85b9dc21f96b5a1a3a6e48233442339ac85b87749d9157c63da3e,,,,,,,,,,,,ca2-acd1e6758fc18c6f0e76,cases/ca2-acd1e6758fc18c6f0e76.json,c6215bd8e3f85b9dc21f96b5a1a3a6e48233442339ac85b87749d9157c63da3e,2021-06-19T18:45:35Z,2021-06-20T18:45:47Z,15291,,,1:0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,61f93e5e365e2fce0eeb36446e86eb887d423750159372037844c25637b6624e,,,,,a5dc730b148332d75ad2bf8546be08ffba3e3216b0b131330b3d8a18bec78d1f,42806311f8f0d03166c5266ae61fa9d5c9a60e9f057638e85fef6cd2c22978c7,8eb7d32ad066fd739c542aadf4b9ec0dd718c00bf35c69c2b64add72c916b2a5,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
bra,defihacklabs,bsc,24655771,0x449fea37d339a11efe1b181e5d5462464bba3752,shanghai,ca2-71d01a519d5b777ca8d5,2023-01-10,BRA,Business Logic Flaw,src/test/2023-01/BRA_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,28c23d8c63daac50bc2d88fdd2e6da928eaad2ae14e15e393342b2bd7f5bdb60,"[""https://twitter.com/BlockSecTeam/status/1612701106982862849"", ""https://twitter.com/CertiKAlert/status/1612674916070858753""]",[],819 BNB (~224k$),exact_contract_basename,True,True,,,2023-01-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-71d01a519d5b777ca8d5.json,860b1f41d210b6d2d2d38e19290f1ce01136e9e09c06e007eef41d166a40952c,cases/ca2-71d01a519d5b777ca8d5.json,568277ecc2039a4046e5454de8936ed86bb60a00bcad9121bc6e36bad382c5f3,,,,,,,,,,,,ca2-71d01a519d5b777ca8d5,cases/ca2-71d01a519d5b777ca8d5.json,568277ecc2039a4046e5454de8936ed86bb60a00bcad9121bc6e36bad382c5f3,2022-10-12T11:39:37Z,2022-10-13T11:39:39Z,11755,,,56:0x449fea37d339a11efe1b181e5d5462464bba3752,1fdb50c2b303654cb14db2b0ea4a8b562d2b80b96f62d507ee8419d6f7b8a4f6,,,,,3cd83b9ed0802d9959888e71840aa134a7a6b2fc956d1899d0b9a76fa212c764,09fda772c96397f19fb711d660651cdb24de331a390ad563d6c81a6cb35c5947,432638c5e35145703f05775e9298fe05651723260325bf2fee75a8152b6bccdb,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
bevo,defihacklabs,bsc,25230702,0xc6cb12df4520b7bf83f64c79c585b8462e18b6aa,shanghai,ca2-b9cedafde58efbfc26fe,2023-01-30,BEVO,Reflection token,src/test/2023-01/BEVO_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,466f574ba0b6138ad285df179e8ef8e1f47132c03f6f4cec1ce0c17360bb607a,"[""https://twitter.com/QuillAudits/status/1620377951836708865""]",[],144 BNB,exact_contract_basename,True,True,,,2023-01-30,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-b9cedafde58efbfc26fe.json,2af04941f0a3fbe9d2b67ca940e46f70b17716d81912b346a60c0e1e2954c819,cases/ca2-b9cedafde58efbfc26fe.json,b47af3ca8031a712b923ecbe2d127c5598ec326bc3c18c65d91559ddb97a8384,,,,,,,,,,,,ca2-b9cedafde58efbfc26fe,cases/ca2-b9cedafde58efbfc26fe.json,b47af3ca8031a712b923ecbe2d127c5598ec326bc3c18c65d91559ddb97a8384,2021-05-21T20:15:56Z,2021-05-22T20:15:56Z,8839,,,56:0xc6cb12df4520b7bf83f64c79c585b8462e18b6aa,4aa8f2e1fac22a85e11d80302f8be0dab20fdd3c4b9e2a50d27d9013bb383384,,,,,088eab28de25165b9d3cb551715be48ffe2c42ae019d39f89cba52e57ce6ccaa,6997f8ee2a7a566d4ff0b822a5e1c6e10ae663960835b9382d62ad5bdb29ba7e,83817bac0d859f22d290461d6bd47e8e0289f598660a3f318b346aa01a2677be,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
omniestate,defihacklabs,bsc,24850696,0x6f40a3d0c89cffdc8a1af212a019c220a295e9bb,shanghai,ca2-9ed4dcb42bc3e395722f,2023-01-17,OmniEstate,No Input Parameter Check,src/test/2023-01/OmniEstate_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,339c1cb46cb4b8dba4a69aabf4bd3ddcdf16695bb4c9db2873ed5067910fd5c3,"[""https://twitter.com/BlockSecTeam/status/1615232012834705408""]",[],$70k(236 BNB),exact_contract_basename,True,True,,,2023-01-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-9ed4dcb42bc3e395722f.json,fbe850f9e2b5a0f0cc567458f4cc9a94def9be094efffb61ec8d72ff19c21c9a,cases/ca2-9ed4dcb42bc3e395722f.json,4f7fee30b176d013b8752a45ddf363fea2e0a9a4315689c10af74981c4b9d700,,,,,,,,,,,,ca2-9ed4dcb42bc3e395722f,cases/ca2-9ed4dcb42bc3e395722f.json,4f7fee30b176d013b8752a45ddf363fea2e0a9a4315689c10af74981c4b9d700,2021-12-14T01:19:59Z,2021-12-15T01:20:00Z,2141,EIP1967_PROXY,,56:0x6f40a3d0c89cffdc8a1af212a019c220a295e9bb,a9e9f47e85bce0571f5933d7bee02de9201c3766c8d14409c13c54e7092e7816,eip1967:0x1e62cdcdc1807b7eb703b47908c42955999b4320,,,,058471cca9a76bbd5559caca3f898d27132fa48d8670930ffbf037dc7fbe0cb3,e26f28f670c44f710168e3f299c5b933c714f34ffa2d9543c6896b693669de3e,a870db353024c49a1da1c6cf06babfe69e28edca87844590bc95738f992865dc,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,VERIFIED_STANDARD_PROXY,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
gds,defihacklabs,bsc,24449918,0xc1bb12560468fb255a8e8431bdf883cc4cb3d278,shanghai,ca2-21e1af0751214952c72b,2023-01-03,GDS,Business Logic Flaw,src/test/2023-01/GDS_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,f133bcf77115517e92a74eaa4862856160367c7dfa6ab0ce717703333d38ca93,"[""https://twitter.com/BlockSecTeam/status/1610167174978760704"", ""https://twitter.com/peckshield/status/1610095490368180224""]",[],$180k,exact_contract_basename,True,True,,,2023-01-03,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-21e1af0751214952c72b.json,d5fb4b5b9a87f9611d26809587acfe210258fddd8956d9325e993790956548c5,cases/ca2-21e1af0751214952c72b.json,cfd13475fd0708fcfb6ff436507fe7687ccd59ae0cff6c37477543d00312e6e4,,,,,,,,,,,,ca2-21e1af0751214952c72b,cases/ca2-21e1af0751214952c72b.json,cfd13475fd0708fcfb6ff436507fe7687ccd59ae0cff6c37477543d00312e6e4,2022-12-04T06:21:05Z,2022-12-05T06:21:07Z,13493,,,56:0xc1bb12560468fb255a8e8431bdf883cc4cb3d278,99e6fb66a4167eb5f722c342979b6b298e15af9ba9b2ff5c923dbf8fb60e965d,,,,,b2bb26e6eeb11562dc4e79c588e1f7c9dd6593219a2ba75d92a47831afc03df0,d53195ae1c1953a688d6d0b899c04dbf1225bcddf2d790c0cef357dac8c29159,655bfc3be69c5480420e8f48ce88faaac143c6f992f7d151b9de65407dbb6160,DERIVED_STRICT_SNAPSHOT,DERIVED_STRICT_SNAPSHOT,DERIVED_CONSENSUS_RUNTIME_CODE,UNRESOLVED:requires_loupe_or_historical_event_resolver,UNRESOLVED_NO_CUTOFF_SOURCE_VERIFICATION_EVIDENCE,DERIVED_EXACT_CHAIN_ADDRESS,DERIVED_METADATA_STRIPPED_BYTECODE_SHA256,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_INDEPENDENT_ADJUDICATION_REQUIRED,UNRESOLVED_METHODS_OWNER_FREEZE_REQUIRED
